AverageTemperature,City,Country,Month,Year
12.746,5,Mexico,12,1989
14.548,5,Mexico,1,1990
14.465,5,Mexico,2,1990
17.938,5,Mexico,3,1990
20.269,5,Mexico,4,1990
23.35,5,Mexico,5,1990
22.81,5,Mexico,6,1990
20.247,5,Mexico,7,1990
19.986,5,Mexico,8,1990
19.326,5,Mexico,9,1990
18.62,5,Mexico,10,1990
16.36,5,Mexico,11,1990
14.035,5,Mexico,12,1990
13.679,5,Mexico,1,1991
15.679,5,Mexico,2,1991
18.271,5,Mexico,3,1991
20.942,5,Mexico,4,1991
22.853,5,Mexico,5,1991
23.172,5,Mexico,6,1991
19.615,5,Mexico,7,1991
20.409,5,Mexico,8,1991
19.073,5,Mexico,9,1991
17.623,5,Mexico,10,1991
15.632,5,Mexico,11,1991
14.236,5,Mexico,12,1991
12.085,5,Mexico,1,1992
13.393,5,Mexico,2,1992
17.296,5,Mexico,3,1992
18.285,5,Mexico,4,1992
20.877,5,Mexico,5,1992
23.629,5,Mexico,6,1992
21.246,5,Mexico,7,1992
20.316,5,Mexico,8,1992
19.907,5,Mexico,9,1992
17.688,5,Mexico,10,1992
15.228,5,Mexico,11,1992
15.104,5,Mexico,12,1992
14.06,5,Mexico,1,1993
15.38,5,Mexico,2,1993
16.761,5,Mexico,3,1993
19.515,5,Mexico,4,1993
21.45,5,Mexico,5,1993
23.263,5,Mexico,6,1993
20.841,5,Mexico,7,1993
20.73,5,Mexico,8,1993
19.677,5,Mexico,9,1993
18.717,5,Mexico,10,1993
16.869,5,Mexico,11,1993
14.686,5,Mexico,12,1993
13.801,5,Mexico,1,1994
16.41,5,Mexico,2,1994
18.298,5,Mexico,3,1994
20.012,5,Mexico,4,1994
23.604,5,Mexico,5,1994
22.145,5,Mexico,6,1994
21.377,5,Mexico,7,1994
20.141,5,Mexico,8,1994
19.725,5,Mexico,9,1994
18.998,5,Mexico,10,1994
17.525,5,Mexico,11,1994
15.642,5,Mexico,12,1994
14.065,5,Mexico,1,1995
16.583,5,Mexico,2,1995
18.295,5,Mexico,3,1995
19.959,5,Mexico,4,1995
23.625,5,Mexico,5,1995
23.332,5,Mexico,6,1995
21.181,5,Mexico,7,1995
20.42,5,Mexico,8,1995
20.137,5,Mexico,9,1995
18.378,5,Mexico,10,1995
17.018,5,Mexico,11,1995
13.68,5,Mexico,12,1995
13.261,5,Mexico,1,1996
16.226,5,Mexico,2,1996
16.951,5,Mexico,3,1996
19.349,5,Mexico,4,1996
23.581,5,Mexico,5,1996
22.455,5,Mexico,6,1996
21.668,5,Mexico,7,1996
20.415,5,Mexico,8,1996
19.824,5,Mexico,9,1996
17.852,5,Mexico,10,1996
15.45,5,Mexico,11,1996
14.187,5,Mexico,12,1996
12.334,5,Mexico,1,1997
15.118,5,Mexico,2,1997
17.223,5,Mexico,3,1997
17.438,5,Mexico,4,1997
21.247,5,Mexico,5,1997
23.03,5,Mexico,6,1997
21.527,5,Mexico,7,1997
21.27,5,Mexico,8,1997
20.707,5,Mexico,9,1997
18.194,5,Mexico,10,1997
16.528,5,Mexico,11,1997
12.627,5,Mexico,12,1997
12.914,5,Mexico,1,1998
13.332,5,Mexico,2,1998
17.417,5,Mexico,3,1998
20.599,5,Mexico,4,1998
23.889,5,Mexico,5,1998
24.656,5,Mexico,6,1998
22.131,5,Mexico,7,1998
21.036,5,Mexico,8,1998
20.615,5,Mexico,9,1998
19.157,5,Mexico,10,1998
17.298,5,Mexico,11,1998
14.883,5,Mexico,12,1998
13.132,5,Mexico,1,1999
16.265,5,Mexico,2,1999
17.83,5,Mexico,3,1999
21.325,5,Mexico,4,1999
22.887,5,Mexico,5,1999
23.0,5,Mexico,6,1999
20.425,5,Mexico,7,1999
20.857,5,Mexico,8,1999
20.313,5,Mexico,9,1999
18.47,5,Mexico,10,1999
15.288,5,Mexico,11,1999
12.493,5,Mexico,12,1999
14.07,5,Mexico,1,2000
16.178,5,Mexico,2,2000
18.382,5,Mexico,3,2000
21.014,5,Mexico,4,2000
23.143,5,Mexico,5,2000
21.288,5,Mexico,6,2000
21.224,5,Mexico,7,2000
20.336,5,Mexico,8,2000
20.769,5,Mexico,9,2000
19.092,5,Mexico,10,2000
16.581,5,Mexico,11,2000
13.661,5,Mexico,12,2000
14.007,5,Mexico,1,2001
16.574,5,Mexico,2,2001
17.045,5,Mexico,3,2001
21.304,5,Mexico,4,2001
22.722,5,Mexico,5,2001
22.194,5,Mexico,6,2001
21.335,5,Mexico,7,2001
21.053,5,Mexico,8,2001
20.119,5,Mexico,9,2001
18.3,5,Mexico,10,2001
15.596,5,Mexico,11,2001
14.115,5,Mexico,12,2001
13.665,5,Mexico,1,2002
15.07,5,Mexico,2,2002
18.496,5,Mexico,3,2002
21.759,5,Mexico,4,2002
23.825,5,Mexico,5,2002
22.776,5,Mexico,6,2002
20.497,5,Mexico,7,2002
20.789,5,Mexico,8,2002
20.169,5,Mexico,9,2002
19.327,5,Mexico,10,2002
15.634,5,Mexico,11,2002
12.991,5,Mexico,12,2002
14.155,5,Mexico,1,2003
16.099,5,Mexico,2,2003
17.532,5,Mexico,3,2003
21.258,5,Mexico,4,2003
24.208,5,Mexico,5,2003
22.859,5,Mexico,6,2003
20.683,5,Mexico,7,2003
20.544,5,Mexico,8,2003
20.16,5,Mexico,9,2003
18.431,5,Mexico,10,2003
16.96,5,Mexico,11,2003
12.967,5,Mexico,12,2003
12.481,5,Mexico,1,2004
14.333,5,Mexico,2,2004
18.116,5,Mexico,3,2004
19.618,5,Mexico,4,2004
22.463,5,Mexico,5,2004
21.184,5,Mexico,6,2004
21.131,5,Mexico,7,2004
20.704,5,Mexico,8,2004
19.71,5,Mexico,9,2004
19.352,5,Mexico,10,2004
16.16,5,Mexico,11,2004
13.547,5,Mexico,12,2004
14.635,5,Mexico,1,2005
15.586,5,Mexico,2,2005
16.676,5,Mexico,3,2005
21.21,5,Mexico,4,2005
22.557,5,Mexico,5,2005
24.369,5,Mexico,6,2005
21.975,5,Mexico,7,2005
20.523,5,Mexico,8,2005
20.768,5,Mexico,9,2005
19.222,5,Mexico,10,2005
16.377,5,Mexico,11,2005
14.087,5,Mexico,12,2005
13.971,5,Mexico,1,2006
16.444,5,Mexico,2,2006
18.501,5,Mexico,3,2006
21.853,5,Mexico,4,2006
22.597,5,Mexico,5,2006
22.759,5,Mexico,6,2006
21.429,5,Mexico,7,2006
20.455,5,Mexico,8,2006
19.915,5,Mexico,9,2006
18.692,5,Mexico,10,2006
15.745,5,Mexico,11,2006
13.004,5,Mexico,12,2006
13.73,5,Mexico,1,2007
15.123,5,Mexico,2,2007
18.242,5,Mexico,3,2007
19.987,5,Mexico,4,2007
22.763,5,Mexico,5,2007
22.49,5,Mexico,6,2007
20.96,5,Mexico,7,2007
20.822,5,Mexico,8,2007
20.366,5,Mexico,9,2007
18.643,5,Mexico,10,2007
16.183,5,Mexico,11,2007
14.88,5,Mexico,12,2007
13.739,5,Mexico,1,2008
15.884,5,Mexico,2,2008
16.895,5,Mexico,3,2008
20.991,5,Mexico,4,2008
22.787,5,Mexico,5,2008
22.708,5,Mexico,6,2008
20.507,5,Mexico,7,2008
20.389,5,Mexico,8,2008
19.459,5,Mexico,9,2008
18.07,5,Mexico,10,2008
15.252,5,Mexico,11,2008
13.782,5,Mexico,12,2008
14.813,5,Mexico,1,2009
16.596,5,Mexico,2,2009
18.64,5,Mexico,3,2009
20.707,5,Mexico,4,2009
23.061,5,Mexico,5,2009
23.395,5,Mexico,6,2009
22.392,5,Mexico,7,2009
21.813,5,Mexico,8,2009
20.414,5,Mexico,9,2009
19.106,5,Mexico,10,2009
15.384,5,Mexico,11,2009
13.483,5,Mexico,12,2009
12.541,5,Mexico,1,2010
13.067,5,Mexico,2,2010
16.696,5,Mexico,3,2010
19.636,5,Mexico,4,2010
23.486,5,Mexico,5,2010
23.79,5,Mexico,6,2010
20.939,5,Mexico,7,2010
21.517,5,Mexico,8,2010
20.621,5,Mexico,9,2010
18.252,5,Mexico,10,2010
15.282,5,Mexico,11,2010
12.881,5,Mexico,12,2010
13.5,5,Mexico,1,2011
16.004,5,Mexico,2,2011
18.984,5,Mexico,3,2011
21.946,5,Mexico,4,2011
24.312,5,Mexico,5,2011
24.047,5,Mexico,6,2011
21.386,5,Mexico,7,2011
21.795,5,Mexico,8,2011
20.625,5,Mexico,9,2011
18.716,5,Mexico,10,2011
16.223,5,Mexico,11,2011
14.528,5,Mexico,12,2011
13.918,5,Mexico,1,2012
14.801,5,Mexico,2,2012
18.579,5,Mexico,3,2012
20.505,5,Mexico,4,2012
23.667,5,Mexico,5,2012
23.483,5,Mexico,6,2012
21.162,5,Mexico,7,2012
21.088,5,Mexico,8,2012
20.292,5,Mexico,9,2012
19.747,5,Mexico,10,2012
16.485,5,Mexico,11,2012
14.652,5,Mexico,12,2012
13.87,5,Mexico,1,2013
16.418,5,Mexico,2,2013
17.269,5,Mexico,3,2013
20.829,5,Mexico,4,2013
22.882,5,Mexico,5,2013
23.264,5,Mexico,6,2013
21.383,5,Mexico,7,2013
21.062,5,Mexico,8,2013
21.28,5,Mexico,9,2013
